inci_name,natural_origin_pct,is_eu_banned,is_eu_restricted,is_sin_list,sin_list_flags,is_nanomaterial,is_nanomaterial_whitelisted,restriction,data_source
35783-57-4,10,True,False,False,,False,False,,COSING Prohibited List
51-84-3,10,True,False,False,,False,False,,COSING Prohibited List
3342-61-8,10,True,False,False,,False,False,,COSING Prohibited List
52-01-7,10,True,False,False,,False,False,,COSING Prohibited List
51-24-1,10,True,False,False,,False,False,,COSING Prohibited List
59-05-2,10,True,False,False,,False,False,,COSING Prohibited List
60-32-2,10,True,False,False,,False,False,,COSING Prohibited List
132-60-5,10,True,False,False,,False,False,,COSING Prohibited List
51-26-3,10,True,False,False,,False,False,,COSING Prohibited List
76-03-9,10,True,False,True,{PMT/vPvM},False,False,,COSING Prohibited List
84603-50-9,10,True,False,False,,False,False,,COSING Prohibited List
302-27-2,10,True,False,False,,False,False,,COSING Prohibited List
84649-73-0,10,True,False,False,,False,False,,COSING Prohibited List
51-43-4,10,True,False,False,,False,False,,COSING Prohibited List
90106-13-1,10,True,False,False,,False,False,,COSING Prohibited List
7683-59-2,10,True,False,False,,False,False,,COSING Prohibited List
57-06-7,10,True,False,False,,False,False,,COSING Prohibited List
5486-77-1,10,True,False,False,,False,False,,COSING Prohibited List
62-67-9,10,True,False,False,,False,False,,COSING Prohibited List
300-62-9,10,True,False,False,,False,False,,COSING Prohibited List
62-53-3,10,True,False,False,,False,False,,COSING Prohibited List
3818-62-0,10,True,False,False,,False,False,,COSING Prohibited List
61-80-3,10,True,False,False,,False,False,,COSING Prohibited List
51-06-9,10,True,False,False,,False,False,,COSING Prohibited List
123-82-0,10,True,False,False,,False,False,,COSING Prohibited List
543-82-8,10,True,False,False,,False,False,,COSING Prohibited List
530-34-7,10,True,False,False,,False,False,,COSING Prohibited List
105-41-9,10,True,False,False,,False,False,,COSING Prohibited List
65-49-6,10,True,False,False,,False,False,,COSING Prohibited List
26915-12-8,10,True,False,False,,False,False,,COSING Prohibited List
1300-73-8,10,True,False,False,,False,False,,COSING Prohibited List
482-44-0,10,True,False,False,,False,False,,COSING Prohibited List
90320-46-0,10,True,False,False,,False,False,,COSING Prohibited List
507-45-9,10,True,False,False,,False,False,,COSING Prohibited List
120-12-7,10,True,False,False,,False,False,,COSING Prohibited List
91995-52-7,10,True,False,False,,False,False,,COSING Prohibited List
101316-49-8,10,True,False,False,,False,False,,COSING Prohibited List
7440-36-0,10,True,False,False,,False,False,,COSING Prohibited List
84603-51-0,10,True,False,False,,False,False,,COSING Prohibited List
58-00-4,10,True,False,False,,False,False,,COSING Prohibited List
7440-38-2,10,True,False,False,,False,False,,COSING Prohibited List
8007-93-0,10,True,False,False,,False,False,,COSING Prohibited List
51-55-8,10,True,False,False,,False,False,,COSING Prohibited List
71-43-2,10,True,False,False,,False,False,,COSING Prohibited List
615-16-7,10,True,False,False,,False,False,,COSING Prohibited List
12794-10-4,10,True,False,False,,False,False,,COSING Prohibited List
644-26-8,10,True,False,False,,False,False,,COSING Prohibited List
500-34-5,10,True,False,False,,False,False,,COSING Prohibited List
59-63-2,10,True,False,False,,False,False,,COSING Prohibited List
73-48-3,10,True,False,False,,False,False,,COSING Prohibited List
7726-95-6,10,True,False,False,,False,False,,COSING Prohibited List
61-75-6,10,True,False,False,,False,False,,COSING Prohibited List
77-65-6,10,True,False,False,,False,False,,COSING Prohibited List
496-67-3,10,True,False,False,,False,False,,COSING Prohibited List
86-22-6,10,True,False,False,,False,False,,COSING Prohibited List
1050-48-2,10,True,False,False,,False,False,,COSING Prohibited List
71-91-0,10,True,False,False,,False,False,,COSING Prohibited List
357-57-3,10,True,False,False,,False,False,,COSING Prohibited List
94-24-6,10,True,False,False,,False,False,,COSING Prohibited List
2210-63-1,10,True,False,False,,False,False,,COSING Prohibited List
64-77-7,10,True,False,False,,False,False,,COSING Prohibited List
339-43-5,10,True,False,False,,False,False,,COSING Prohibited List
50-33-9,10,True,False,False,,False,False,,COSING Prohibited List
7440-43-9,10,True,False,False,,False,False,,COSING Prohibited List
92457-17-5,10,True,False,False,,False,False,,COSING Prohibited List
56-25-7,10,True,False,False,,False,False,,COSING Prohibited List
673-31-4,10,True,False,False,,False,False,,COSING Prohibited List
75-15-0,10,True,False,False,,False,False,,COSING Prohibited List
9001-05-2,10,True,False,False,,False,False,,COSING Prohibited List
483-17-0,10,True,False,False,,False,False,,COSING Prohibited List
8006-99-3,10,True,False,False,,False,False,,COSING Prohibited List
302-17-0,10,True,False,False,,False,False,,COSING Prohibited List
7782-50-5,10,True,False,False,,False,False,,COSING Prohibited List
94-20-2,10,True,False,False,,False,False,,COSING Prohibited List
5909-04-6,10,True,False,False,,False,False,,COSING Prohibited List
95-25-0,10,True,False,False,,False,False,,COSING Prohibited List
535-89-7,10,True,False,False,,False,False,,COSING Prohibited List
113-59-7,10,True,False,False,,False,False,,COSING Prohibited List
126-85-2,10,True,False,False,,False,False,,COSING Prohibited List
51-75-2,10,True,False,False,,False,False,,COSING Prohibited List
50-18-0,10,True,False,False,,False,False,,COSING Prohibited List
576-68-1,10,True,False,False,,False,False,,COSING Prohibited List
3785-21-5,10,True,False,False,,False,False,,COSING Prohibited List
80-77-3,10,True,False,False,,False,False,,COSING Prohibited List
78-41-1,10,True,False,False,,False,False,,COSING Prohibited List
3691-35-8,10,True,False,False,,False,False,,COSING Prohibited List
77-38-3,10,True,False,False,,False,False,,COSING Prohibited List
79-93-6,10,True,False,False,,False,False,,COSING Prohibited List
75-00-3,10,True,False,False,,False,False,,COSING Prohibited List
7440-47-3,10,True,False,False,,False,False,,COSING Prohibited List
84775-56-4,10,True,False,False,,False,False,,COSING Prohibited List
85116-75-2,10,True,False,False,,False,False,,COSING Prohibited List
664-95-9,10,True,False,False,,False,False,,COSING Prohibited List
23384-69-2,10,True,False,False,,False,False,,COSING Prohibited List
64-86-8,10,True,False,False,,False,False,,COSING Prohibited List
477-29-2,10,True,False,False,,False,False,,COSING Prohibited List
84696-03-7,10,True,False,False,,False,False,,COSING Prohibited List
508-75-8,10,True,False,False,,False,False,,COSING Prohibited List
8001-28-3,10,True,False,False,,False,False,,COSING Prohibited List
52964-42-8,10,True,False,False,,False,False,,COSING Prohibited List
8063-06-7,10,True,False,False,,False,False,,COSING Prohibited List
74-90-8,10,True,False,False,,False,False,,COSING Prohibited List
3590-16-7,10,True,False,False,,False,False,,COSING Prohibited List
5591-47-9,10,True,False,False,,False,False,,COSING Prohibited List
7009-49-6,10,True,False,False,,False,False,,COSING Prohibited List
358-52-1,10,True,False,False,,False,False,,COSING Prohibited List
2748-74-5,10,True,False,False,,False,False,,COSING Prohibited List
2167-85-3,10,True,False,False,,False,False,,COSING Prohibited List
511-75-1,10,True,False,False,,False,False,,COSING Prohibited List
541-20-8,10,True,False,False,,False,False,,COSING Prohibited List
306-53-6,10,True,False,False,,False,False,,COSING Prohibited List
5779-54-4,10,True,False,False,,False,False,,COSING Prohibited List
50-29-3,10,True,False,False,,False,False,,COSING Prohibited List
55-97-0,10,True,False,False,,False,False,,COSING Prohibited List
107-06-2,10,True,False,False,,False,False,,COSING Prohibited List
75-35-4,10,True,False,False,,False,False,,COSING Prohibited List
50-37-3,10,True,False,False,,False,False,,COSING Prohibited List
3572-52-9,10,True,False,False,,False,False,,COSING Prohibited List
85-79-0,10,True,False,False,,False,False,,COSING Prohibited List
538-66-9,10,True,False,False,,False,False,,COSING Prohibited List
56-38-2,10,True,False,False,,False,False,,COSING Prohibited List
115-79-7,10,True,False,False,,False,False,,COSING Prohibited List
125-64-4,10,True,False,False,,False,False,,COSING Prohibited List
752-61-4,10,True,False,False,,False,False,,COSING Prohibited List
2530-97-4,10,True,False,False,,False,False,,COSING Prohibited List
497-75-6,10,True,False,False,,False,False,,COSING Prohibited List
3562-55-8,10,True,False,False,,False,False,,COSING Prohibited List
479-92-5,10,True,False,False,,False,False,,COSING Prohibited List
58-46-8,10,True,False,False,,False,False,,COSING Prohibited List
486-17-9,10,True,False,False,,False,False,,COSING Prohibited List
1243-33-0,10,True,False,False,,False,False,,COSING Prohibited List
124-40-3,10,True,False,False,,False,False,,COSING Prohibited List
963-07-5,10,True,False,False,,False,False,,COSING Prohibited List
91-80-5,10,True,False,False,,False,False,,COSING Prohibited List
15351-09-4,10,True,False,False,,False,False,,COSING Prohibited List
657-24-9,10,True,False,False,,False,False,,COSING Prohibited List
87-33-2,10,True,False,False,,False,False,,COSING Prohibited List
109-77-3,10,True,False,False,,False,False,,COSING Prohibited List
110-61-2,10,True,False,False,,False,False,,COSING Prohibited List
51-28-5,10,True,False,False,,False,False,,COSING Prohibited List
329-71-5,10,True,False,False,,False,False,,COSING Prohibited List
573-56-8,10,True,False,False,,False,False,,COSING Prohibited List
436-40-8,10,True,False,False,,False,False,,COSING Prohibited List
60-46-8,10,True,False,False,,False,False,,COSING Prohibited List
147-20-6,10,True,False,False,,False,False,,COSING Prohibited List
57-96-5,10,True,False,False,,False,False,,COSING Prohibited List
71-81-8,10,True,False,False,,False,False,,COSING Prohibited List
302-40-9,10,True,False,False,,False,False,,COSING Prohibited List
86-13-5,10,True,False,False,,False,False,,COSING Prohibited List
82-92-8,10,True,False,False,,False,False,,COSING Prohibited List
3254-93-1,10,True,False,False,,False,False,,COSING Prohibited List
57-66-9,10,True,False,False,,False,False,,COSING Prohibited List
97-77-8,10,True,False,False,,False,False,,COSING Prohibited List
137-26-8,10,True,False,False,,False,False,,COSING Prohibited List
483-18-1,10,True,False,False,,False,False,,COSING Prohibited List
299-42-3,10,True,False,False,,False,False,,COSING Prohibited List
126-93-2,10,True,False,False,,False,False,,COSING Prohibited List
57-47-6,10,True,False,False,,False,False,,COSING Prohibited List
150-13-0,10,True,False,False,,False,False,,COSING Prohibited List
67-48-1,10,True,False,False,,False,False,,COSING Prohibited List
77-22-5,10,True,False,False,,False,False,,COSING Prohibited List
311-45-5,10,True,False,False,,False,False,,COSING Prohibited List
509-84-2,10,True,False,False,,False,False,,COSING Prohibited List
546-32-7,10,True,False,False,,False,False,,COSING Prohibited List
77-15-6,10,True,False,False,,False,False,,COSING Prohibited List
469-78-3,10,True,False,False,,False,False,,COSING Prohibited List
113-45-1,10,True,False,False,,False,False,,COSING Prohibited List
2430-46-8,10,True,False,False,,False,False,,COSING Prohibited List
103-16-2,10,True,False,False,,False,False,,COSING Prohibited List
622-62-8,10,True,False,False,,False,False,,COSING Prohibited List
94-23-5,10,True,False,False,,False,False,,COSING Prohibited List
15302-16-6,10,True,False,False,,False,False,,COSING Prohibited List
77-21-4,10,True,False,False,,False,False,,COSING Prohibited List
75-21-8,10,True,False,False,,False,False,,COSING Prohibited List
64-65-3,10,True,False,False,,False,False,,COSING Prohibited List
4171-13-5,10,True,False,False,,False,False,,COSING Prohibited List
52-86-8,10,True,False,False,,False,False,,COSING Prohibited List
53-33-8,10,True,False,False,,False,False,,COSING Prohibited List
1480-19-9,10,True,False,False,,False,False,,COSING Prohibited List
749-13-3,10,True,False,False,,False,False,,COSING Prohibited List
2924-67-6,10,True,False,False,,False,False,,COSING Prohibited List
51-21-8,10,True,False,False,,False,False,,COSING Prohibited List
7664-39-3,10,True,False,False,,False,False,,COSING Prohibited List
541-64-0,10,True,False,False,,False,False,,COSING Prohibited List
357-70-0,10,True,False,False,,False,False,,COSING Prohibited List
58-89-9,10,True,False,False,,False,False,,COSING Prohibited List
72-20-8,10,True,False,False,,False,False,,COSING Prohibited List
67-72-1,10,True,False,False,,False,False,,COSING Prohibited List
465-73-6,10,True,False,False,,False,False,,COSING Prohibited List
118-08-1,10,True,False,False,,False,False,,COSING Prohibited List
54-85-3,10,True,False,False,,False,False,,COSING Prohibited List
302-01-2,10,True,False,False,,False,False,,COSING Prohibited List
4684-87-1,10,True,False,False,,False,False,,COSING Prohibited List
81-81-2,10,True,False,False,,False,False,,COSING Prohibited List
548-00-5,10,True,False,False,,False,False,,COSING Prohibited List
2921-92-8,10,True,False,False,,False,False,,COSING Prohibited List
1008-65-7,10,True,False,False,,False,False,,COSING Prohibited List
4008-48-4,10,True,False,False,,False,False,,COSING Prohibited List
101-31-5,10,True,False,False,,False,False,,COSING Prohibited List
84603-65-6,10,True,False,False,,False,False,,COSING Prohibited List
2152-34-3,10,True,False,False,,False,False,,COSING Prohibited List
7553-56-2,10,True,False,False,,False,False,,COSING Prohibited List
156-74-1,10,True,False,False,,False,False,,COSING Prohibited List
541-22-0,10,True,False,False,,False,False,,COSING Prohibited List
1420-40-2,10,True,False,False,,False,False,,COSING Prohibited List
8012-96-2,10,True,False,False,,False,False,,COSING Prohibited List
528-92-7,10,True,False,False,,False,False,,COSING Prohibited List
481-06-1,10,True,False,False,,False,False,,COSING Prohibited List
84696-23-1,10,True,False,False,,False,False,,COSING Prohibited List
90-69-7,10,True,False,False,,False,False,,COSING Prohibited List
7439-97-6,10,True,False,False,,False,False,,COSING Prohibited List
54-04-6,10,True,False,False,,False,False,,COSING Prohibited List
9002-91-9,10,True,False,False,,False,False,,COSING Prohibited List
305-13-5,10,True,False,False,,False,False,,COSING Prohibited List
4366-18-1,10,True,False,False,,False,False,,COSING Prohibited List
125-71-3,10,True,False,False,,False,False,,COSING Prohibited List
540-43-2,10,True,False,False,,False,False,,COSING Prohibited List
503-01-5,10,True,False,False,,False,False,,COSING Prohibited List
60-40-2,10,True,False,False,,False,False,,COSING Prohibited List
93-14-1,10,True,False,False,,False,False,,COSING Prohibited List
66-76-2,10,True,False,False,,False,False,,COSING Prohibited List
134-49-6,10,True,False,False,,False,False,,COSING Prohibited List
60-56-0,10,True,False,False,,False,False,,COSING Prohibited List
78-44-4,10,True,False,False,,False,False,,COSING Prohibited List
57-53-4,10,True,False,False,,False,False,,COSING Prohibited List
1082-56-0,10,True,False,False,,False,False,,COSING Prohibited List
63-75-2,10,True,False,False,,False,False,,COSING Prohibited List
545-80-2,10,True,False,False,,False,False,,COSING Prohibited List
68-88-2,10,True,False,False,,False,False,,COSING Prohibited List
135-19-3,10,True,False,False,,False,False,,COSING Prohibited List
91-59-8,10,True,False,False,,False,False,,COSING Prohibited List
134-32-7,10,True,False,False,,False,False,,COSING Prohibited List
39923-41-6,10,True,False,False,,False,False,,COSING Prohibited List
835-31-4,10,True,False,False,,False,False,,COSING Prohibited List
114-80-7,10,True,False,False,,False,False,,COSING Prohibited List
54-11-5,10,True,False,False,,False,False,,COSING Prohibited List
110-46-3,10,True,False,False,,False,False,,COSING Prohibited List
14797-65-0,10,True,False,False,,False,False,,COSING Prohibited List
98-95-3,10,True,False,False,,False,False,,COSING Prohibited List
12167-20-3,10,True,False,False,,False,False,,COSING Prohibited List
67-20-9,10,True,False,False,,False,False,,COSING Prohibited List
67-45-8,10,True,False,False,,False,False,,COSING Prohibited List
55-63-0,10,True,False,False,,False,False,,COSING Prohibited List
152-72-7,10,True,False,False,,False,False,,COSING Prohibited List
14402-89-2,10,True,False,False,,False,False,,COSING Prohibited List
51-41-2,10,True,False,False,,False,False,,COSING Prohibited List
128-62-1,10,True,False,False,,False,False,,COSING Prohibited List
55-65-2,10,True,False,False,,False,False,,COSING Prohibited List
465-16-7,10,True,False,False,,False,False,,COSING Prohibited List
77-36-1,10,True,False,False,,False,False,,COSING Prohibited List
2858-66-4,10,True,False,False,,False,False,,COSING Prohibited List
76-01-7,10,True,False,False,,False,False,,COSING Prohibited List
78-12-6,10,True,False,False,,False,False,,COSING Prohibited List
502-59-0,10,True,False,False,,False,False,,COSING Prohibited List
88-89-1,10,True,False,False,,False,False,,COSING Prohibited List
63-98-9,10,True,False,False,,False,False,,COSING Prohibited List
5617-26-5,10,True,False,False,,False,False,,COSING Prohibited List
83-12-5,10,True,False,False,,False,False,,COSING Prohibited List
90-49-3,10,True,False,False,,False,False,,COSING Prohibited List
435-97-2,10,True,False,False,,False,False,,COSING Prohibited List
553-69-5,10,True,False,False,,False,False,,COSING Prohibited List
396-01-0,10,True,False,False,,False,False,,COSING Prohibited List
107-49-3,10,True,False,False,,False,False,,COSING Prohibited List
1330-78-5,10,True,False,False,,False,False,,COSING Prohibited List
520-52-5,10,True,False,False,,False,False,,COSING Prohibited List
7723-14-0,10,True,False,False,,False,False,,COSING Prohibited List
50-35-1,10,True,False,False,,False,False,,COSING Prohibited List
89958-15-6,10,True,False,False,,False,False,,COSING Prohibited List
124-87-8,10,True,False,False,,False,False,,COSING Prohibited List
92-13-7,10,True,False,False,,False,False,,COSING Prohibited List
24558-01-8,10,True,False,False,,False,False,,COSING Prohibited List
467-60-7,10,True,False,False,,False,False,,COSING Prohibited List
115-46-8,10,True,False,False,,False,False,,COSING Prohibited List
479-81-2,10,True,False,False,,False,False,,COSING Prohibited List
55837-15-5,10,True,False,False,,False,False,,COSING Prohibited List
7439-92-1,10,True,False,False,,False,False,,COSING Prohibited List
458-88-8,10,True,False,False,,False,False,,COSING Prohibited List
89997-54-6,10,True,False,False,,False,False,,COSING Prohibited List
54-36-4,10,True,False,False,,False,False,,COSING Prohibited List
51-34-3,10,True,False,False,,False,False,,COSING Prohibited List
7782-49-2,10,True,False,False,,False,False,,COSING Prohibited List
84929-77-1,10,True,False,False,,False,False,,COSING Prohibited List
90-39-1,10,True,False,False,,False,False,,COSING Prohibited List
84696-08-2,10,True,False,False,,False,False,,COSING Prohibited List
11005-63-3,10,True,False,False,,False,False,,COSING Prohibited List
57-24-9,10,True,False,False,,False,False,,COSING Prohibited List
61-56-3,10,True,False,False,,False,False,,COSING Prohibited List
7440-00-8,10,True,False,False,,False,False,,COSING Prohibited List
52-24-4,10,True,False,False,,False,False,,COSING Prohibited List
84696-42-4,10,True,False,False,,False,False,,COSING Prohibited List
13494-80-9,10,True,False,False,,False,False,,COSING Prohibited List
526-36-3,10,True,False,False,,False,False,,COSING Prohibited List
127-18-4,10,True,False,False,,False,False,,COSING Prohibited List
56-23-5,10,True,False,False,,False,False,,COSING Prohibited List
757-58-4,10,True,False,False,,False,False,,COSING Prohibited List
7440-28-0,10,True,False,False,,False,False,,COSING Prohibited List
90147-54-9,10,True,False,False,,False,False,,COSING Prohibited List
536-33-4,10,True,False,False,,False,False,,COSING Prohibited List
92-84-2,10,True,False,False,,False,False,,COSING Prohibited List
62-56-6,10,True,False,False,,False,False,,COSING Prohibited List
59-47-2,10,True,False,False,,False,False,,COSING Prohibited List
155-09-9,10,True,False,False,,False,False,,COSING Prohibited List
76-06-2,10,True,False,False,,False,False,,COSING Prohibited List
75-80-9,10,True,False,False,,False,False,,COSING Prohibited List
555-77-1,10,True,False,False,,False,False,,COSING Prohibited List
817-09-4,10,True,False,False,,False,False,,COSING Prohibited List
6138-32-5,10,True,False,False,,False,False,,COSING Prohibited List
51-18-3,10,True,False,False,,False,False,,COSING Prohibited List
65-29-2,10,True,False,False,,False,False,,COSING Prohibited List
84650-62-4,10,True,False,False,,False,False,,COSING Prohibited List
8051-02-3,10,True,False,False,,False,False,,COSING Prohibited List
84604-18-2,10,True,False,False,,False,False,,COSING Prohibited List
90131-91-2,10,True,False,False,,False,False,,COSING Prohibited List
75-01-4,10,True,False,False,,False,False,,COSING Prohibited List
50-14-6,10,True,False,False,,False,False,,COSING Prohibited List
67-97-0,10,True,False,False,,False,False,,COSING Prohibited List
146-48-5,10,True,False,False,,False,False,,COSING Prohibited List
67-68-5,10,True,False,False,,False,False,,COSING Prohibited List
58-73-1,10,True,False,False,,False,False,,COSING Prohibited List
147-24-0,10,True,False,False,,False,False,,COSING Prohibited List
88637-37-0,10,True,False,False,,False,False,,COSING Prohibited List
98-54-4,10,True,False,False,,False,False,,COSING Prohibited List
98-29-3,10,True,False,False,,False,False,,COSING Prohibited List
67-96-9,10,True,False,False,,False,False,,COSING Prohibited List
123-91-1,10,True,False,False,,False,False,,COSING Prohibited List
110-91-8,10,True,False,False,,False,False,,COSING Prohibited List
59-33-6,10,True,False,False,,False,False,,COSING Prohibited List
91-81-6,10,True,False,False,,False,False,,COSING Prohibited List
7426-07-5,10,True,False,False,,False,False,,COSING Prohibited List
1147-98-4,10,True,False,False,,False,False,,COSING Prohibited List
97-18-7,10,True,False,False,,False,False,,COSING Prohibited List
68-12-2,10,True,False,False,,False,False,,COSING Prohibited List
122-57-6,10,True,False,False,,False,False,,COSING Prohibited List
298-81-7,10,True,False,False,,False,False,,COSING Prohibited List
484-20-8,10,True,False,False,,False,False,,COSING Prohibited List
3902-71-4,10,True,False,False,,False,False,,COSING Prohibited List
84603-73-6,10,True,False,False,,False,False,,COSING Prohibited List
94-59-7,10,True,False,False,,False,False,,COSING Prohibited List
552-22-7,10,True,False,False,,False,False,,COSING Prohibited List
88-29-9,10,True,False,False,,False,False,,COSING Prohibited List
95-54-5,10,True,False,False,,False,False,,COSING Prohibited List
95-80-7,10,True,False,False,,False,False,,COSING Prohibited List
475-80-9,10,True,False,False,,False,False,,COSING Prohibited List
313-67-7,10,True,False,False,,False,False,,COSING Prohibited List
15918-62-4,10,True,False,False,,False,False,,COSING Prohibited List
67-66-3,10,True,False,False,,False,False,,COSING Prohibited List
1746-01-6,10,True,False,False,,False,False,,COSING Prohibited List
828-00-2,10,True,False,False,,False,False,,COSING Prohibited List
3811-73-2,10,True,False,False,,False,False,,COSING Prohibited List
133-06-2,10,True,False,False,,False,False,,COSING Prohibited List
70-30-4,10,True,False,False,,False,False,,COSING Prohibited List
38304-91-5,10,True,False,False,,False,False,,COSING Prohibited List
87-10-5,10,True,False,False,,False,False,,COSING Prohibited List
65497-07-6,10,True,False,False,,False,False,,COSING Prohibited List
302-79-4,10,True,False,False,,False,False,,COSING Prohibited List
615-05-4,10,True,False,False,,False,False,,COSING Prohibited List
5307-02-8,10,True,False,False,,False,False,,COSING Prohibited List
85-83-6,10,True,False,False,,False,False,,COSING Prohibited List
548-62-9,10,True,False,False,,False,False,,COSING Prohibited List
14779-78-3,10,True,False,False,,False,False,,COSING Prohibited List
99-57-0,10,True,False,False,,False,False,,COSING Prohibited List
121-88-0,10,True,False,False,,False,False,,COSING Prohibited List
80-75-1,10,True,False,False,,False,False,,COSING Prohibited List
1694-09-3,10,True,False,False,,False,False,,COSING Prohibited List
587-98-4,10,True,False,False,,False,False,,COSING Prohibited List
8004-87-3,10,True,False,False,,False,False,,COSING Prohibited List
17354-14-2,10,True,False,False,,False,False,,COSING Prohibited List
7440-67-7,10,True,False,False,,False,False,,COSING Prohibited List
75-05-8,10,True,False,False,,False,False,,COSING Prohibited List
84-22-0,10,True,False,False,,False,False,,COSING Prohibited List
522-48-5,10,True,False,False,,False,False,,COSING Prohibited List
33067-94-6,10,True,False,False,,False,False,,COSING Prohibited List
148-24-3,10,True,False,False,,False,False,,COSING Prohibited List
43143-11-9,10,True,False,False,,False,False,,COSING Prohibited List
3468-63-1,10,True,False,False,,False,False,,COSING Prohibited List
81-88-9,10,True,False,False,,False,False,,COSING Prohibited List
509-34-2,10,True,False,False,,False,False,,COSING Prohibited List
137-58-6,10,True,False,False,,False,False,,COSING Prohibited List
106-88-7,10,True,False,False,,False,False,,COSING Prohibited List
2092-56-0,10,True,False,False,,False,False,,COSING Prohibited List
29870-99-3,10,True,False,False,,False,False,,COSING Prohibited List
10042-76-9,10,True,False,False,,False,False,,COSING Prohibited List
67801-06-3,10,True,False,False,,False,False,,COSING Prohibited List
68015-98-5,10,True,False,False,,False,False,,COSING Prohibited List
6219-69-8,10,True,False,False,,False,False,,COSING Prohibited List
14572-93-1,10,True,False,False,,False,False,,COSING Prohibited List
120-80-9,10,True,False,False,,False,False,,COSING Prohibited List
87-66-1,10,True,False,False,,False,False,,COSING Prohibited List
62-75-9,10,True,False,False,,False,False,,COSING Prohibited List
621-64-7,10,True,False,False,,False,False,,COSING Prohibited List
1116-54-7,10,True,False,False,,False,False,,COSING Prohibited List
111-42-2,10,True,False,False,,False,False,,COSING Prohibited List
110-97-4,10,True,False,False,,False,False,,COSING Prohibited List
119-34-6,10,True,False,False,,False,False,,COSING Prohibited List
823-40-5,10,True,False,False,,False,False,,COSING Prohibited List
83-66-9,10,True,False,False,,False,False,,COSING Prohibited List
77-09-8,10,True,False,False,,False,False,,COSING Prohibited List
27538-35-8,10,True,False,False,,False,False,,COSING Prohibited List
8007-45-2,10,True,False,False,,False,False,,COSING Prohibited List
116-66-5,10,True,False,False,,False,False,,COSING Prohibited List
145-39-1,10,True,False,False,,False,False,,COSING Prohibited List
97676-35-2,10,True,False,False,,False,False,,COSING Prohibited List
140-29-4,10,True,False,False,,False,False,,COSING Prohibited List
4756-19-8,10,True,False,False,,False,False,,COSING Prohibited List
141-05-9,10,True,False,False,,False,False,,COSING Prohibited List
119-84-6,10,True,False,False,,False,False,,COSING Prohibited List
6248-20-0,10,True,False,False,,False,False,,COSING Prohibited List
40607-48-5,10,True,False,False,,False,False,,COSING Prohibited List
17874-34-9,10,True,False,False,,False,False,,COSING Prohibited List
617-54-9,10,True,False,False,,False,False,,COSING Prohibited List
26651-96-7,10,True,False,False,,False,False,,COSING Prohibited List
122-39-4,10,True,False,False,,False,False,,COSING Prohibited List
140-88-5,10,True,False,False,,False,False,,COSING Prohibited List
68916-52-9,10,True,False,False,,False,False,,COSING Prohibited List
18829-55-5,10,True,False,False,,False,False,,COSING Prohibited List
67746-30-9,10,True,False,False,,False,False,,COSING Prohibited List
18318-83-7,10,True,False,False,,False,False,,COSING Prohibited List
26266-77-3,10,True,False,False,,False,False,,COSING Prohibited List
34131-99-2,10,True,False,False,,False,False,,COSING Prohibited List
531-59-9,10,True,False,False,,False,False,,COSING Prohibited List
943-88-4,10,True,False,False,,False,False,,COSING Prohibited List
104-27-8,10,True,False,False,,False,False,,COSING Prohibited List
623-43-8,10,True,False,False,,False,False,,COSING Prohibited List
2445-83-2,10,True,False,False,,False,False,,COSING Prohibited List
13706-86-0,10,True,False,False,,False,False,,COSING Prohibited List
25677-40-1,10,True,False,False,,False,False,,COSING Prohibited List
1117-41-5,10,True,False,False,,False,False,,COSING Prohibited List
8024-12-2,10,True,False,False,,False,False,,COSING Prohibited List
37894-46-5,10,True,False,False,,False,False,,COSING Prohibited List
7646-79-9,10,True,False,False,,False,False,,COSING Prohibited List
10124-43-3,10,True,False,False,,False,False,,COSING Prohibited List
1313-99-1,10,True,False,False,,False,False,,COSING Prohibited List
11099-02-8,10,True,False,False,,False,False,,COSING Prohibited List
34492-97-2,10,True,False,False,,False,False,,COSING Prohibited List
1314-06-3,10,True,False,False,,False,False,,COSING Prohibited List
12035-36-8,10,True,False,False,,False,False,,COSING Prohibited List
12035-72-2,10,True,False,False,,False,False,,COSING Prohibited List
12035-71-1,10,True,False,False,,False,False,,COSING Prohibited List
13463-39-3,10,True,False,False,,False,False,,COSING Prohibited List
16812-54-7,10,True,False,False,,False,False,,COSING Prohibited List
11113-75-0,10,True,False,False,,False,False,,COSING Prohibited List
1314-04-1,10,True,False,False,,False,False,,COSING Prohibited List
7758-01-2,10,True,False,False,,False,False,,COSING Prohibited List
106-99-0,10,True,False,False,,False,False,,COSING Prohibited List
75-28-5,10,True,False,False,,False,False,,COSING Prohibited List
106-97-8,10,True,False,False,,False,False,,COSING Prohibited List
68131-75-9,10,True,False,False,,False,False,,COSING Prohibited List
68307-98-2,10,True,False,False,,False,False,,COSING Prohibited List
68307-99-3,10,True,False,False,,False,False,,COSING Prohibited List
68308-00-9,10,True,False,False,,False,False,,COSING Prohibited List
68308-01-0,10,True,False,False,,False,False,,COSING Prohibited List
68308-03-2,10,True,False,False,,False,False,,COSING Prohibited List
68308-04-3,10,True,False,False,,False,False,,COSING Prohibited List
68308-05-4,10,True,False,False,,False,False,,COSING Prohibited List
68308-06-5,10,True,False,False,,False,False,,COSING Prohibited List
68308-07-6,10,True,False,False,,False,False,,COSING Prohibited List
68308-08-7,10,True,False,False,,False,False,,COSING Prohibited List
68308-09-8,10,True,False,False,,False,False,,COSING Prohibited List
